  430    0  18099.70  38058.80      0.80
  431    0  18135.80  38336.70      0.80
  432    0  18203.00  38616.00      0.64
  433    0  18239.10  38893.90      0.48
  434    0  18331.60  39142.80      0.65
  435    0  18270.20  39308.60      0.51
  436    0  18307.20  39586.20      0.55
  437    0  18303.60  39810.30      0.56
  438    0  18340.60  40087.90      0.57
  439    0  18465.80  40289.40      0.78
  440    0  18632.00  40472.90      1.00
  441    0  18806.80  40662.40      1.10
  442    0  18991.80  40562.40      1.10
  443    0  19177.10  40488.10      1.00
  444    0  19362.10  40388.10      0.94
  445    0  19549.60  40307.80      1.04
  446    0  19734.60  40221.80      1.12
  447    0  19928.10  40160.60      1.15
  448    0  20113.10  40126.60      1.18
  449    0  20306.80  40084.70      1.28
  450    0  20491.80  40019.70      1.31
  451    0  20660.90  40007.80      1.37
  452    0  20797.00  40128.90      1.42
  453    0  20759.10  40339.90      1.50
  454    0  20560.40  40384.40      1.38
  455    0  20375.40  40459.40      1.00
  456    0  20171.20  40490.90      1.00
  457    0  19986.20  40524.90      1.00
  458    0  19787.20  40565.10      1.00
  459    0  19602.20  40646.10      1.00
  460    0  19405.40  40700.80      0.56
  461    0  19220.40  40800.80      0.52
  462    0  19035.40  40911.20      0.53
  463    0  19267.50  41155.70      0.53
  464    0  19170.40  41029.80      0.53
  465    0  19390.50  41258.20      0.53
  466    0  19495.50  41278.20      0.53
  467    0  19572.50  41190.70      0.52
  468    0  20068.10  41045.90      1.03
  469    0  19947.10  40854.30      1.08
  470    0  19748.10  40894.40      1.08
  471    0  19648.30  41075.10      0.64
  472    0  20217.60  41263.80      1.12
  473    0  20403.40  41536.40      0.95
  474    0  20251.80  41723.30      0.93
  475    0  20186.70  41889.40      0.83
  476    0  20055.00  42066.60      0.62
  477    0  20251.40  42169.40      0.72
  478    0  20337.80  42426.40      0.75
  479    0  20435.50  42654.20      0.91
  480    0  20535.20  42887.90      0.90
  481    0  20632.80  43115.60      0.83
  482    0  20755.40  43374.70      0.75
  483    0  20830.40  43652.20      0.72
  484    0  20936.20  43949.90      0.72
  485    0  21011.20  44227.40      0.80
  486    0  21081.20  44528.10      0.80
  487    0  20877.90  43232.40      0.88
  488    0  21075.60  42892.80      1.00
  489    0  20988.70  43035.90      0.99
  490    0  21255.30  42346.90      1.10
  491    0  21103.40  42653.60      1.00
  492    0  20611.80  42119.50      0.96
  493    0  20763.40  41932.60      0.99
  494    0  20884.90  42467.00      1.00
  495    0  20698.20  42376.50      1.00
  496    0  20959.80  41846.20      1.09
  497    0  21216.60  41216.80      1.66
  498    0  20944.80  41555.40      1.22
  499    0  20832.20  40790.20      1.58
  500    0  20633.50  40834.80      1.46
  501    0  20736.20  41330.60      1.25
  502    0  20550.30  41057.90      1.41
  503    0  21054.10  40739.40      1.74
  504    0  21112.10  40281.60      1.54
  505    0  21074.20  40492.60      1.61
  506    0  21110.50  40081.10      1.50
  507    0  21053.20  39551.40      1.39
  508    0  20892.60  39533.40      1.36
  509    0  20831.90  39793.40      1.39
  510    0  20968.00  39914.40      1.44
  511    0  20270.40  39345.90      1.36
  512    0  20473.80  39299.40      1.38
  513    0  20644.70  39439.80      1.34
  514    0  20583.90  39699.80      1.37
  515    0  20414.80  39711.60      1.32
  516    0  19831.60  39426.70      1.22
  517    0  20036.20  39379.90      1.25
  518    0  20180.70  39745.60      1.20
  519    0  19986.90  39787.50      1.11
  520    0  19442.60  39536.30      1.02
  521    0  19630.70  39479.10      1.16
  522    0  19786.10  39839.90      1.04
  523    0  19592.60  39901.10      1.01
  524    0  19085.20  39621.40      0.89
  525    0  19232.20  39584.60      0.91
  526    0  19382.20  39949.40      0.89
  527    0  19016.10  39714.80      0.82
  528    0  19194.70  40029.80      0.80
  529    0  19022.90  40120.10      0.76
  530    0  18671.30  40011.00      0.64
  531    0  18674.90  39786.90      0.63
  532    0  18837.60  40194.40      0.86
  533    0  18729.10  39450.20      0.83
  534    0  18667.60  39616.10      0.69
  535    0  18798.20  39356.90      0.90
  536    0  19122.20  39410.70      1.00
  537    0  18663.60  38915.90      0.73
  538    0  18833.90  38808.80      0.90
  539    0  19080.20  39218.60      1.00
  540    0  18756.10  39164.80      0.90
  541    0  19003.90  38735.60      0.91
  542    0  19189.20  38648.60      0.90
  543    0  19438.30  39088.20      1.14
  544    0  19250.20  39145.40      1.01
  545    0  19382.40  38585.60      0.90
  546    0  19588.90  38523.90      1.00
  547    0  19836.20  38978.40      1.17
  548    0  19631.50  39025.20      1.14
  549    0  19798.40  38472.90      1.07
  550    0  20016.70  38427.10      1.14
  551    0  20249.10  38880.70      1.27
  552    0  20045.70  38927.20      1.25
  553    0  20458.20  38350.60      1.31
