   31.0833   -1.25    2.16
   31.1250   -0.51    1.41
   31.1666   -1.86    3.22
   31.2083   -0.33    1.88
   31.2500    0.00    0.00
   31.2916   -0.33    1.88
   31.3333    0.00    0.00
   31.3750    1.46    1.23
   31.4166    0.00    0.00
   31.4583    0.00    0.00
   31.5000    0.00    0.00
   31.5416    1.18   -0.68
   31.5833    0.00    0.00
   31.6250    0.00    0.00
   31.6666    0.00   -0.50
   31.7083    0.00    0.00
   31.7500    0.00   -1.00
   31.7916    0.00    0.00
   31.8333    0.32   -0.38
   31.8750    0.17    0.47
   31.9166    1.88    0.68
   31.9583   -0.85    2.35
   32.0000   -2.76    2.31
   32.0416    1.00    1.73
   32.0833    2.30    1.93
   32.1250   -0.96    2.64
   32.1666    1.28    1.53
   32.2083    1.15    0.97
   32.2500    1.15    0.97
   32.2916    0.94    0.34
   32.3333    0.43   -0.25
   32.3750    1.34    0.24
   32.4166    1.79   -0.65
   32.4583    1.65   -0.95
   32.5000    0.00    0.00
   32.5416    0.00    0.00
   32.5833    0.00    0.00
   32.6250    0.00    0.00
   32.6666    0.00    0.00
   32.7083    0.00    0.00
   32.7500    0.17   -0.47
   32.7916    0.00   -1.00
   32.8333   -1.30   -0.75
   32.8750   -0.97    1.15
   32.9166   -1.00    1.73
   32.9583   -2.35    0.85
   33.0000   -1.91    1.61
   33.0416   -2.60    1.50
   33.0833   -2.16    1.25
   33.1250   -1.73    1.00
   33.1666   -0.64    0.77
   33.2083   -0.50    0.87
   33.2500   -0.77    0.64
   33.2916   -0.77    0.64
   33.3333   -0.77    0.64
   33.3750   -2.64    0.96
   33.4166   -1.79    0.65
   33.4583   -2.04    1.18
   33.5000   -2.22    0.81
   33.5416   -2.83    1.63
   33.5833   -3.20    2.68
   33.6250   -3.96    3.32
   33.6666   -3.32    3.96
   33.7083   -0.85    2.35
   33.7500   -1.50    2.60
   33.7916   -0.80    4.53
   33.8333   -1.06    6.01
   33.8750   -0.71    4.04
   33.9166   -1.15    6.50
   33.9583   -0.97    5.52
   34.0000   -1.06    6.01
   34.0416    0.00    5.60
   34.0833    1.92    5.26
   34.1250    0.00    5.60
   34.1666    0.62    3.54
   34.2083    0.00    3.00
   34.2500    0.00    3.00
   34.2916    0.00    2.50
   34.3333    0.52    2.95
   34.3750    0.52    2.95
   34.4166    0.43    2.46
   34.4583    0.85    2.35
   34.5000    0.52    2.95
   34.5416    4.42    2.55
   34.5833    2.05    3.55
   34.6250    1.15    0.97
   34.6666    1.15    0.97
   34.7083    1.61    1.91
   34.7500    2.64    3.14
   34.7916    5.71    3.30
   34.8333    4.42    2.55
   34.8750    3.55    2.05
   34.9166    5.26   -1.92
   34.9583    2.16   -1.25
   35.0000    4.42   -2.55
   35.0416    2.46    0.43
   35.0833    3.54   -0.62
   35.1250    4.32   -1.57
   35.1666    3.55   -2.05
   35.2083    1.74   -4.79
   35.2500    1.03   -2.82
   35.2916    0.75   -1.30
   35.3333    1.23   -3.38
   35.3750    1.80   -3.12
   35.4166    1.25   -2.16
   35.4583    0.00   -4.60
   35.5000    1.23   -3.38
   35.5416    0.00   -6.60
   35.5833    0.00   -4.10
   35.6250    0.00   -4.10
   35.6666    0.62   -3.54
   35.7083    2.26   -6.20
   35.7500    1.25   -7.09
   35.7916    2.63   -7.23
